,temperature
4.0,33.956096399344936
5.0,32.95981381019234
6.0,33.576904642275856
9.0,34.14573398114046
10.0,34.89428531880831
17.0,34.880738894283695
21.0,33.92203578448992
25.0,34.01171081158306
35.0,35.663146389212116
35.0,35.28917360820482
37.0,35.65753849650095
38.0,35.510009085823796
46.0,35.18786926841079
49.0,34.987973693953585
55.0,38.38756071862414
59.0,36.916137104802466
64.0,36.42559235888999
65.0,37.27923147111288
65.0,36.95830251579033
67.0,36.23456342470313
68.0,36.665773165153084
69.0,37.445416627902766
70.0,38.45577814681474
73.0,37.773970038758364
74.0,36.932474387637946
79.0,35.108188879121705
80.0,38.72887023815997
82.0,37.63506875028938
83.0,37.51376154365847
85.0,37.26496395548276
88.0,36.45350554969808
89.0,37.28076310169465
90.0,35.8535810727357
